Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Greater Vancouver,"$395,400",158.1,0.7,1.7,4.0,2.9,10.7,Apartment,8,2014
Greater Vancouver,"$394,900",157.9,-0.1,1.0,3.1,3.3,8.5,Apartment,9,2014
Greater Vancouver,"$396,200",158.4,0.3,1.1,4.0,4.4,8.3,Apartment,10,2014
Greater Vancouver,"$395,200",158.0,-0.3,0.4,3.3,4.0,6.7,Apartment,11,2014
Greater Vancouver,"$397,200",158.8,0.5,0.8,4.1,4.7,6.1,Apartment,12,2014
Greater Vancouver,"$396,900",158.7,-0.1,1.1,3.1,4.2,5.7,Apartment,1,2015
Greater Vancouver,"$399,900",159.9,0.8,1.1,2.9,4.4,5.5,Apartment,2,2015
Greater Vancouver,"$405,200",162.0,1.3,2.6,3.6,5.0,6.5,Apartment,3,2015
Greater Vancouver,"$410,200",164.0,1.2,3.5,4.7,5.8,7.1,Apartment,4,2015
Greater Vancouver,"$412,900",165.1,0.7,4.5,4.9,5.7,8.5,Apartment,5,2015
Greater Vancouver,"$416,700",166.6,0.9,4.9,5.7,7.6,10.3,Apartment,6,2015
Greater Vancouver,"$416,900",166.7,0.1,5.0,6.2,8.2,12.1,Apartment,7,2015
Greater Vancouver,"$420,700",168.2,0.9,5.2,6.4,10.6,13.4,Apartment,8,2015
Greater Vancouver,"$430,200",172.0,2.3,6.2,8.9,13.5,16.2,Apartment,9,2015
Greater Vancouver,"$439,200",175.6,2.1,7.1,10.9,16.1,18.7,Apartment,10,2015
Greater Vancouver,"$448,200",179.2,2.1,8.5,13.4,19.0,20.9,Apartment,11,2015
Greater Vancouver,"$449,700",179.8,0.3,7.9,13.2,20.8,21.6,Apartment,12,2015
Greater Vancouver,"$458,900",183.5,2.1,10.1,15.6,23.6,23.7,Apartment,1,2016
Greater Vancouver,"$473,400",189.3,3.2,12.5,18.4,27.1,27.1,Apartment,2,2016
Greater Vancouver,"$482,200",192.8,1.8,12.1,19.0,28.1,27.3,Apartment,3,2016
Greater Vancouver,"$495,200",198.0,2.7,12.8,20.7,30.2,29.7,Apartment,4,2016
Greater Vancouver,"$506,500",202.5,2.3,13.0,22.7,33.4,31.7,Apartment,5,2016
Greater Vancouver,"$523,200",209.2,3.3,16.4,25.6,36.4,35.5,Apartment,6,2016
Greater Vancouver,"$533,000",213.1,1.9,16.1,27.8,39.3,38.3,Apartment,7,2016
Greater Vancouver,"$538,200",215.2,1.0,13.7,27.9,41.6,40.1,Apartment,8,2016
Greater Vancouver,"$536,500",214.5,-0.3,11.3,24.7,40.0,40.4,Apartment,9,2016
Greater Vancouver,"$535,700",214.2,-0.1,8.2,22.0,40.6,41.2,Apartment,10,2016
Greater Vancouver,"$536,700",214.6,0.2,6.0,19.8,40.3,41.3,Apartment,11,2016
Greater Vancouver,"$534,200",213.6,-0.5,2.1,18.8,40.0,40.8,Apartment,12,2016
Greater Vancouver,"$536,000",214.3,0.3,0.6,16.8,39.2,40.7,Apartment,1,2017
Greater Vancouver,"$552,200",220.8,3.0,2.6,16.6,42.1,44.1,Apartment,2,2017
Greater Vancouver,"$566,000",226.3,2.5,5.5,17.4,44.8,46.7,Apartment,3,2017
Greater Vancouver,"$582,700",233.0,3.0,8.8,17.7,48.8,50.3,Apartment,4,2017
Greater Vancouver,"$600,200",240.0,3.0,11.8,18.5,52.5,53.6,Apartment,5,2017
Greater Vancouver,"$616,800",246.6,2.8,15.4,17.9,56.5,59.3,Apartment,6,2017
Greater Vancouver,"$632,800",253.0,2.6,18.1,18.7,61.1,64.2,Apartment,7,2017
Greater Vancouver,"$642,300",256.8,1.5,16.3,19.3,62.4,68.8,Apartment,8,2017
Greater Vancouver,"$650,300",260.0,1.2,14.9,21.2,64.7,71.6,Apartment,9,2017
Greater Vancouver,"$658,300",263.2,1.2,13.0,22.9,66.2,74.0,Apartment,10,2017
Greater Vancouver,"$666,000",266.3,1.2,11.0,24.1,68.5,76.8,Apartment,11,2017
Greater Vancouver,"$672,300",268.8,0.9,9.0,25.8,69.3,80.5,Apartment,12,2017
Greater Vancouver,"$682,800",273.0,1.6,7.9,27.4,72.0,83.8,Apartment,1,2018
Greater Vancouver,"$700,300",280.0,2.6,9.0,26.8,75.1,88.0,Apartment,2,2018
Greater Vancouver,"$711,800",284.6,1.6,9.5,25.8,75.7,89.1,Apartment,3,2018
Greater Vancouver,"$718,300",287.2,0.9,9.1,23.3,75.1,88.8,Apartment,4,2018
Greater Vancouver,"$719,000",287.5,0.1,8.0,19.8,74.1,89.4,Apartment,5,2018
Greater Vancouver,"$721,300",288.4,0.3,7.3,17.0,73.1,88.0,Apartment,6,2018
Greater Vancouver,"$718,500",287.3,-0.4,5.2,13.6,72.3,87.8,Apartment,7,2018
Greater Vancouver,"$708,300",283.2,-1.4,1.1,10.3,68.4,86.3,Apartment,8,2018
Greater Vancouver,"$698,500",279.3,-1.4,-1.9,7.4,62.4,82.3,Apartment,9,2018
Greater Vancouver,"$695,000",277.9,-0.5,-3.2,5.6,58.3,82.5,Apartment,10,2018
Greater Vancouver,"$679,300",271.6,-2.3,-5.5,2.0,51.6,77.5,Apartment,11,2018
Greater Vancouver,"$676,500",270.5,-0.4,-6.2,0.6,50.4,77.3,Apartment,12,2018
Greater Vancouver,"$672,300",268.8,-0.6,-6.4,-1.5,46.5,74.7,Apartment,1,2019
Greater Vancouver,"$673,800",269.4,0.2,-4.9,-3.8,42.3,73.4,Apartment,2,2019
Greater Vancouver,"$670,300",268.0,-0.5,-4.0,-5.8,39.0,71.5,Apartment,3,2019
Greater Vancouver,"$670,500",268.1,0.0,-3.5,-6.7,35.4,71.2,Apartment,4,2019
Greater Vancouver,"$666,800",266.6,-0.6,-1.8,-7.3,31.7,69.4,Apartment,5,2019
Greater Vancouver,"$657,300",262.8,-1.4,-2.8,-8.9,25.6,66.8,Apartment,6,2019
Greater Vancouver,"$655,300",262.0,-0.3,-2.5,-8.8,22.9,66.9,Apartment,7,2019
Greater Vancouver,"$656,300",262.4,0.2,-2.6,-7.3,21.9,66.0,Apartment,8,2019
Greater Vancouver,"$654,000",261.5,-0.3,-2.4,-6.4,21.9,65.6,Apartment,9,2019
Greater Vancouver,"$654,800",261.8,0.1,-2.3,-5.8,22.2,65.3,Apartment,10,2019
Greater Vancouver,"$654,000",261.5,-0.1,-1.9,-3.7,21.9,65.5,Apartment,11,2019
Greater Vancouver,"$659,500",263.7,0.8,0.3,-2.5,23.5,66.1,Apartment,12,2019
Greater Vancouver,"$666,000",266.3,1.0,1.6,-0.9,24.3,67.8,Apartment,1,2020
Greater Vancouver,"$680,300",272.0,2.1,3.7,1.0,23.2,70.1,Apartment,2,2020
Greater Vancouver,"$690,000",275.9,1.4,5.5,2.9,21.9,70.3,Apartment,3,2020
Greater Vancouver,"$688,800",275.4,-0.2,5.2,2.7,18.2,67.9,Apartment,4,2020
Greater Vancouver,"$686,500",274.5,-0.3,5.0,3.0,14.4,66.3,Apartment,5,2020
Greater Vancouver,"$680,800",272.2,-0.8,3.2,3.6,10.4,63.4,Apartment,6,2020
Greater Vancouver,"$682,500",272.9,0.3,2.5,4.2,7.9,63.7,Apartment,7,2020
Ladner,"$214,200",100.0,0.0,0.0,0.0,0.0,0.0,Apartment,1,2005
Ladner,"$213,300",99.6,-0.4,0.0,0.0,0.0,0.0,Apartment,2,2005
Ladner,"$212,500",99.2,-0.4,0.0,0.0,0.0,0.0,Apartment,3,2005
Ladner,"$211,400",98.7,-0.5,0.0,0.0,0.0,0.0,Apartment,4,2005
Ladner,"$210,500",98.3,-0.4,0.0,0.0,0.0,0.0,Apartment,5,2005
Ladner,"$209,700",97.9,-0.4,0.0,0.0,0.0,0.0,Apartment,6,2005
Ladner,"$216,100",100.9,3.1,0.9,0.0,0.0,0.0,Apartment,7,2005
Ladner,"$222,500",103.9,3.0,4.3,0.0,0.0,0.0,Apartment,8,2005
Ladner,"$229,400",107.1,3.1,8.0,0.0,0.0,0.0,Apartment,9,2005
Ladner,"$231,100",107.9,0.7,9.3,0.0,0.0,0.0,Apartment,10,2005
Ladner,"$232,800",108.7,0.7,10.6,0.0,0.0,0.0,Apartment,11,2005
Ladner,"$234,500",109.5,0.7,11.8,0.0,0.0,0.0,Apartment,12,2005
Ladner,"$238,400",111.3,1.6,10.3,11.3,0.0,0.0,Apartment,1,2006
Ladner,"$242,500",113.2,1.7,9.0,13.7,0.0,0.0,Apartment,2,2006
Ladner,"$246,500",115.1,1.7,7.5,16.0,0.0,0.0,Apartment,3,2006
Ladner,"$249,300",116.4,1.1,7.9,17.9,0.0,0.0,Apartment,4,2006
Ladner,"$252,300",117.8,1.2,8.4,19.8,0.0,0.0,Apartment,5,2006
Ladner,"$255,300",119.2,1.2,8.9,21.8,0.0,0.0,Apartment,6,2006
Ladner,"$261,900",122.3,2.6,9.9,21.2,0.0,0.0,Apartment,7,2006
Ladner,"$268,600",125.4,2.5,10.8,20.7,0.0,0.0,Apartment,8,2006
Ladner,"$275,700",128.7,2.6,11.8,20.2,0.0,0.0,Apartment,9,2006
Ladner,"$273,300",127.6,-0.9,9.6,18.3,0.0,0.0,Apartment,10,2006
Ladner,"$271,200",126.6,-0.8,7.5,16.5,0.0,0.0,Apartment,11,2006
Ladner,"$269,000",125.6,-0.8,5.4,14.7,0.0,0.0,Apartment,12,2006
Ladner,"$270,900",126.5,0.7,3.4,13.7,0.0,0.0,Apartment,1,2007
Ladner,"$273,100",127.5,0.8,1.7,12.6,0.0,0.0,Apartment,2,2007
Ladner,"$275,200",128.5,0.8,-0.2,11.6,0.0,0.0,Apartment,3,2007
Ladner,"$281,400",131.4,2.3,3.0,12.9,0.0,0.0,Apartment,4,2007
Ladner,"$287,700",134.3,2.2,6.1,14.0,0.0,0.0,Apartment,5,2007
Ladner,"$294,300",137.4,2.3,9.4,15.3,0.0,0.0,Apartment,6,2007
Ladner,"$298,600",139.4,1.5,10.2,14.0,0.0,0.0,Apartment,7,2007
Ladner,"$303,100",141.5,1.5,11.0,12.8,0.0,0.0,Apartment,8,2007
Ladner,"$307,400",143.5,1.4,11.7,11.5,0.0,0.0,Apartment,9,2007
Ladner,"$306,300",143.0,-0.3,8.8,12.1,0.0,0.0,Apartment,10,2007
Ladner,"$305,200",142.5,-0.3,6.1,12.6,0.0,0.0,Apartment,11,2007
Ladner,"$304,100",142.0,-0.4,3.3,13.1,0.0,0.0,Apartment,12,2007
Ladner,"$309,100",144.3,1.6,3.5,14.1,44.3,0.0,Apartment,1,2008
Ladner,"$314,000",146.6,1.6,3.6,15.0,47.2,0.0,Apartment,2,2008
Ladner,"$319,100",149.0,1.6,3.8,16.0,50.2,0.0,Apartment,3,2008
Ladner,"$320,400",149.6,0.4,4.6,13.9,51.6,0.0,Apartment,4,2008
Ladner,"$321,700",150.2,0.4,5.4,11.8,52.8,0.0,Apartment,5,2008
Ladner,"$323,000",150.8,0.4,6.2,9.8,54.0,0.0,Apartment,6,2008
Ladner,"$322,100",150.4,-0.3,4.2,7.9,49.1,0.0,Apartment,7,2008
Ladner,"$321,300",150.0,-0.3,2.3,6.0,44.4,0.0,Apartment,8,2008
Ladner,"$320,600",149.7,-0.2,0.5,4.3,39.8,0.0,Apartment,9,2008
Ladner,"$312,900",146.1,-2.4,-2.3,2.2,35.4,0.0,Apartment,10,2008
Ladner,"$305,400",142.6,-2.4,-5.1,0.1,31.2,0.0,Apartment,11,2008
Ladner,"$298,100",139.2,-2.4,-7.7,-2.0,27.1,0.0,Apartment,12,2008
Ladner,"$299,400",139.8,0.4,-7.0,-3.1,25.6,0.0,Apartment,1,2009
Ladner,"$300,900",140.5,0.5,-6.3,-4.2,24.1,0.0,Apartment,2,2009
Ladner,"$302,200",141.1,0.4,-5.7,-5.3,22.6,0.0,Apartment,3,2009
Ladner,"$300,500",140.3,-0.6,-4.0,-6.2,20.5,0.0,Apartment,4,2009
Ladner,"$299,000",139.6,-0.5,-2.1,-7.1,18.5,0.0,Apartment,5,2009
Ladner,"$297,500",138.9,-0.5,-0.2,-7.9,16.5,0.0,Apartment,6,2009
Ladner,"$301,600",140.8,1.4,0.7,-6.4,15.1,0.0,Apartment,7,2009
Ladner,"$305,900",142.8,1.4,1.6,-4.8,13.9,0.0,Apartment,8,2009
Ladner,"$310,100",144.8,1.4,2.6,-3.3,12.5,0.0,Apartment,9,2009
Ladner,"$312,300",145.8,0.7,3.9,-0.2,14.3,0.0,Apartment,10,2009
Ladner,"$314,600",146.9,0.8,5.2,3.0,16.0,0.0,Apartment,11,2009
Ladner,"$316,800",147.9,0.7,6.5,6.3,17.8,0.0,Apartment,12,2009
Ladner,"$323,400",151.0,2.1,7.2,8.0,19.4,51.0,Apartment,1,2010
Ladner,"$321,100",149.9,-0.7,5.0,6.7,17.6,50.5,Apartment,2,2010
Ladner,"$333,500",155.7,3.9,7.5,10.3,21.2,57.0,Apartment,3,2010
Ladner,"$326,000",152.2,-2.2,4.4,8.5,15.8,54.2,Apartment,4,2010
Ladner,"$332,400",155.2,2.0,5.7,11.2,15.6,57.9,Apartment,5,2010
Ladner,"$325,100",151.8,-2.2,2.6,9.3,10.5,55.1,Apartment,6,2010
Ladner,"$334,300",156.1,2.8,3.4,10.9,12.0,54.7,Apartment,7,2010
Ladner,"$322,800",150.7,-3.5,0.5,5.5,6.5,45.0,Apartment,8,2010
Ladner,"$318,900",148.9,-1.2,-4.4,2.8,3.8,39.0,Apartment,9,2010
Ladner,"$312,100",145.7,-2.1,-4.3,-0.1,1.9,35.0,Apartment,10,2010
Ladner,"$319,800",149.3,2.5,-3.8,1.6,4.8,37.4,Apartment,11,2010
Ladner,"$312,100",145.7,-2.4,-4.0,-1.5,2.6,33.1,Apartment,12,2010
Ladner,"$315,100",147.1,1.0,-5.8,-2.6,1.9,32.2,Apartment,1,2011
Ladner,"$318,500",148.7,1.1,-1.3,-0.8,1.4,31.4,Apartment,2,2011
Ladner,"$328,800",153.5,3.2,3.1,-1.4,3.0,33.4,Apartment,3,2011
Ladner,"$330,300",154.2,0.5,5.8,1.3,3.1,32.5,Apartment,4,2011
Ladner,"$336,700",157.2,1.9,5.3,1.3,4.7,33.4,Apartment,5,2011
Ladner,"$332,200",155.1,-1.3,6.5,2.2,2.9,30.1,Apartment,6,2011
Ladner,"$336,700",157.2,1.4,6.9,0.7,4.5,28.5,Apartment,7,2011
Ladner,"$343,300",160.3,2.0,7.8,6.4,6.9,27.8,Apartment,8,2011
Ladner,"$345,700",161.4,0.7,5.1,8.4,7.8,25.4,Apartment,9,2011
Ladner,"$342,100",159.7,-1.1,3.6,9.6,9.3,25.2,Apartment,10,2011
Ladner,"$336,700",157.2,-1.6,0.0,5.3,10.2,24.2,Apartment,11,2011
Ladner,"$327,300",152.8,-2.8,-1.5,4.9,9.8,21.7,Apartment,12,2011
Ladner,"$325,300",151.9,-0.6,-3.4,3.3,8.7,20.1,Apartment,1,2012
Ladner,"$332,200",155.1,2.1,-3.2,4.3,10.4,21.6,Apartment,2,2012
Ladner,"$327,500",152.9,-1.4,-5.3,-0.4,8.4,19.0,Apartment,3,2012
Ladner,"$335,200",156.5,2.4,-2.0,1.5,11.5,19.1,Apartment,4,2012
Ladner,"$333,900",155.9,-0.4,-0.8,-0.8,11.7,16.1,Apartment,5,2012
Ladner,"$340,600",159.0,2.0,4.1,2.5,14.5,15.7,Apartment,6,2012
Ladner,"$340,300",158.9,-0.1,4.6,1.1,12.9,14.0,Apartment,7,2012
Ladner,"$330,300",154.2,-3.0,-0.6,-3.8,8.0,9.0,Apartment,8,2012
Ladner,"$327,300",152.8,-0.9,-0.1,-5.3,5.5,6.5,Apartment,9,2012
Ladner,"$319,800",149.3,-2.3,-4.6,-6.5,2.4,4.4,Apartment,10,2012
Ladner,"$316,400",147.7,-1.1,-5.3,-6.0,0.5,3.6,Apartment,11,2012
Ladner,"$310,800",145.1,-1.8,-8.7,-5.0,-1.9,2.2,Apartment,12,2012
Ladner,"$308,900",144.2,-0.6,-9.3,-5.1,-4.5,-0.1,Apartment,1,2013
Ladner,"$308,900",144.2,0.0,-6.5,-7.0,-3.8,-1.6,Apartment,2,2013
Ladner,"$309,100",144.3,0.1,-5.6,-5.6,-7.3,-3.2,Apartment,3,2013
Ladner,"$312,300",145.8,1.0,-2.3,-6.8,-4.2,-2.5,Apartment,4,2013
Ladner,"$316,100",147.6,1.2,-0.1,-5.3,-4.9,-1.7,Apartment,5,2013
Ladner,"$327,300",152.8,3.5,5.3,-3.9,0.7,1.3,Apartment,6,2013
Ladner,"$324,700",151.6,-0.8,5.1,-4.6,-2.9,0.8,Apartment,7,2013
Ladner,"$331,300",154.7,2.0,7.3,0.3,2.7,3.1,Apartment,8,2013
Ladner,"$321,700",150.2,-2.9,4.1,-1.7,0.9,0.3,Apartment,9,2013
Ladner,"$314,200",146.7,-2.3,0.6,-1.7,0.7,0.4,Apartment,10,2013
Ladner,"$300,700",140.4,-4.3,-4.9,-4.9,-6.0,-1.5,Apartment,11,2013
Ladner,"$318,700",148.8,6.0,-2.6,2.5,2.1,6.9,Apartment,12,2013
Ladner,"$308,400",144.0,-3.2,-5.0,-0.1,-2.1,3.0,Apartment,1,2014
Ladner,"$305,400",142.6,-1.0,-7.8,-1.1,-4.1,1.5,Apartment,2,2014
Ladner,"$307,800",143.7,0.8,-4.3,-0.4,-6.4,1.8,Apartment,3,2014
Ladner,"$318,300",148.6,3.4,1.3,1.9,-3.6,5.9,Apartment,4,2014
Ladner,"$328,100",153.2,3.1,9.1,3.8,-2.5,9.7,Apartment,5,2014
Ladner,"$329,600",153.9,0.5,3.4,0.7,-0.8,10.8,Apartment,6,2014
Ladner,"$335,800",156.8,1.9,8.9,3.4,-0.3,11.4,Apartment,7,2014
Ladner,"$339,500",158.5,1.1,11.2,2.5,-1.1,11.0,Apartment,8,2014
Ladner,"$338,400",158.0,-0.3,10.0,5.2,-2.1,9.1,Apartment,9,2014
Ladner,"$341,600",159.5,0.9,7.3,8.7,-0.1,9.4,Apartment,10,2014
Ladner,"$330,500",154.3,-3.3,0.7,9.9,-1.8,5.0,Apartment,11,2014
Ladner,"$341,400",159.4,3.3,3.6,7.1,4.3,7.8,Apartment,12,2014
Ladner,"$334,800",156.3,-1.9,-0.3,8.5,2.9,3.5,Apartment,1,2015
Ladner,"$346,600",161.8,3.5,2.1,13.5,4.3,7.9,Apartment,2,2015
Ladner,"$345,100",161.1,-0.4,2.0,12.1,5.4,3.5,Apartment,3,2015
Ladner,"$351,100",163.9,1.7,2.8,10.3,4.7,7.7,Apartment,4,2015
Ladner,"$352,600",164.6,0.4,6.7,7.4,5.6,6.1,Apartment,5,2015
Ladner,"$369,000",172.3,4.7,8.1,12.0,8.4,13.5,Apartment,6,2015
Ladner,"$362,400",169.2,-1.8,8.3,7.9,6.5,8.4,Apartment,7,2015
Ladner,"$368,400",172.0,1.7,6.3,8.5,11.5,14.1,Apartment,8,2015
Ladner,"$378,300",176.6,2.7,9.6,11.8,15.6,18.6,Apartment,9,2015
Ladner,"$391,500",182.8,3.5,11.5,14.6,22.4,25.5,Apartment,10,2015
Ladner,"$392,000",183.0,0.1,11.2,18.6,23.9,22.6,Apartment,11,2015
Ladner,"$388,700",181.5,-0.8,5.3,13.9,25.1,24.6,Apartment,12,2015
Ladner,"$380,600",177.7,-2.1,5.0,13.7,23.2,20.8,Apartment,1,2016
Ladner,"$410,000",191.4,7.7,11.3,18.3,32.7,28.7,Apartment,2,2016
Ladner,"$419,800",196.0,2.4,11.0,21.7,35.8,27.7,Apartment,3,2016
Ladner,"$431,800",201.6,2.9,10.3,23.0,38.3,30.7,Apartment,4,2016
Ladner,"$439,900",205.4,1.9,12.2,24.8,39.2,30.7,Apartment,5,2016
Ladner,"$459,400",214.5,4.4,18.2,24.5,40.4,38.3,Apartment,6,2016
Ladner,"$474,200",221.4,3.2,24.6,30.9,46.0,40.8,Apartment,7,2016
Ladner,"$476,100",222.3,0.4,16.1,29.2,43.7,38.7,Apartment,8,2016
Ladner,"$487,500",227.6,2.4,16.1,28.9,51.5,41.0,Apartment,9,2016
Ladner,"$472,100",220.4,-3.2,9.3,20.6,50.2,38.0,Apartment,10,2016
Ladner,"$471,900",220.3,0.0,7.3,20.4,56.9,40.1,Apartment,11,2016
Ladner,"$444,900",207.7,-5.7,-3.2,14.4,39.6,35.9,Apartment,12,2016
Ladner,"$443,200",206.9,-0.4,-6.5,16.4,43.7,36.2,Apartment,1,2017
Ladner,"$446,800",208.6,0.8,-6.2,9.0,46.3,34.5,Apartment,2,2017
Ladner,"$475,300",221.9,6.4,-2.5,13.2,54.4,45.1,Apartment,3,2017
Ladner,"$478,700",223.5,0.7,1.4,10.9,50.4,42.8,Apartment,4,2017
Ladner,"$482,300",225.2,0.8,2.2,9.6,47.0,44.5,Apartment,5,2017
Ladner,"$489,800",228.7,1.6,10.1,6.6,48.6,43.8,Apartment,6,2017
Ladner,"$495,400",231.3,1.1,11.8,4.5,47.5,45.6,Apartment,7,2017
Ladner,"$512,300",239.2,3.4,14.7,7.6,50.9,55.1,Apartment,8,2017
Ladner,"$512,300",239.2,0.0,7.8,5.1,51.4,56.5,Apartment,9,2017
Ladner,"$510,000",238.1,-0.5,6.5,8.0,49.3,59.5,Apartment,10,2017
Ladner,"$513,400",239.7,0.7,6.4,8.8,55.3,62.3,Apartment,11,2017
Ladner,"$514,700",240.3,0.3,5.1,15.7,50.8,65.6,Apartment,12,2017
Ladner,"$521,100",243.3,1.2,5.2,17.6,55.7,68.7,Apartment,1,2018
Ladner,"$546,800",255.3,4.9,6.7,22.4,57.8,77.0,Apartment,2,2018
Ladner,"$556,700",259.9,1.8,8.7,17.1,61.3,80.1,Apartment,3,2018
Ladner,"$560,100",261.5,0.6,9.8,17.0,59.5,79.4,Apartment,4,2018
Ladner,"$543,200",253.6,-3.0,5.8,12.6,54.1,71.8,Apartment,5,2018
Ladner,"$540,600",252.4,-0.5,5.0,10.4,46.5,65.2,Apartment,6,2018
Ladner,"$538,700",251.5,-0.4,3.4,8.7,48.6,65.9,Apartment,7,2018
Ladner,"$554,100",258.7,2.9,1.3,8.2,50.4,67.2,Apartment,8,2018
Ladner,"$563,700",263.2,1.7,1.3,10.0,49.0,75.2,Apartment,9,2018
Ladner,"$543,400",253.7,-3.6,-3.0,6.6,38.8,72.9,Apartment,10,2018
Ladner,"$535,300",249.9,-1.5,-1.5,4.3,36.6,78.0,Apartment,11,2018
Ladner,"$510,400",238.3,-4.6,-5.6,-0.8,31.3,60.1,Apartment,12,2018
Ladner,"$547,500",255.6,7.3,1.6,5.1,43.8,77.5,Apartment,1,2019
Ladner,"$536,100",250.3,-2.1,-3.2,-2.0,30.8,75.5,Apartment,2,2019
Ladner,"$537,600",251.0,0.3,-4.6,-3.4,28.1,74.7,Apartment,3,2019
Ladner,"$519,000",242.3,-3.5,-4.5,-7.3,20.2,63.1,Apartment,4,2019
Ladner,"$522,400",243.9,0.7,-2.4,-3.8,18.7,59.2,Apartment,5,2019
Ladner,"$511,000",238.6,-2.2,0.1,-5.5,11.2,55.0,Apartment,6,2019
Ladner,"$505,900",236.2,-1.0,-7.6,-6.1,6.7,50.6,Apartment,7,2019
Ladner,"$513,600",239.8,1.5,-4.2,-7.3,7.9,51.3,Apartment,8,2019
Ladner,"$504,000",235.3,-1.9,-6.3,-10.6,3.4,48.9,Apartment,9,2019
Ladner,"$507,400",236.9,0.7,-2.2,-6.6,7.5,48.5,Apartment,10,2019
Ladner,"$498,600",232.8,-1.7,-4.6,-6.8,5.7,50.9,Apartment,11,2019
Ladner,"$528,000",246.5,5.9,3.3,3.4,18.7,54.6,Apartment,12,2019
Ladner,"$511,000",238.6,-3.2,1.0,-6.7,15.3,52.7,Apartment,1,2020
Ladner,"$507,800",237.1,-0.6,-1.1,-5.3,13.7,46.5,Apartment,2,2020
Ladner,"$501,600",234.2,-1.2,-0.5,-6.7,5.5,45.4,Apartment,3,2020
Ladner,"$513,800",239.9,2.4,1.3,-1.0,7.3,46.4,Apartment,4,2020
Ladner,"$515,500",240.7,0.3,3.4,-1.3,6.9,46.2,Apartment,5,2020
Ladner,"$511,700",238.9,-0.7,-3.1,0.1,4.5,38.7,Apartment,6,2020
Ladner,"$515,800",240.8,0.8,0.9,1.9,4.1,42.3,Apartment,7,2020
Lower Mainland,"$233,400",100.0,0.0,0.0,0.0,0.0,0.0,Apartment,1,2005
Lower Mainland,"$235,500",100.9,0.9,0.0,0.0,0.0,0.0,Apartment,2,2005
Lower Mainland,"$237,600",101.8,0.9,0.0,0.0,0.0,0.0,Apartment,3,2005
Lower Mainland,"$239,500",102.6,0.8,0.0,0.0,0.0,0.0,Apartment,4,2005
Lower Mainland,"$243,500",104.3,1.7,0.0,0.0,0.0,0.0,Apartment,5,2005
Lower Mainland,"$247,900",106.2,1.8,0.0,0.0,0.0,0.0,Apartment,6,2005
Lower Mainland,"$251,400",107.7,1.4,7.7,0.0,0.0,0.0,Apartment,7,2005
Lower Mainland,"$254,200",108.9,1.1,7.9,0.0,0.0,0.0,Apartment,8,2005
Lower Mainland,"$258,900",110.9,1.8,8.9,0.0,0.0,0.0,Apartment,9,2005
Lower Mainland,"$260,700",111.7,0.7,8.9,0.0,0.0,0.0,Apartment,10,2005
Lower Mainland,"$263,100",112.7,0.9,8.1,0.0,0.0,0.0,Apartment,11,2005
Lower Mainland,"$265,900",113.9,1.1,7.3,0.0,0.0,0.0,Apartment,12,2005
Lower Mainland,"$270,800",116.0,1.8,7.7,16.0,0.0,0.0,Apartment,1,2006
Lower Mainland,"$277,100",118.7,2.3,9.0,17.6,0.0,0.0,Apartment,2,2006
Lower Mainland,"$282,200",120.9,1.9,9.0,18.8,0.0,0.0,Apartment,3,2006
Lower Mainland,"$289,400",124.0,2.6,11.0,20.9,0.0,0.0,Apartment,4,2006
Lower Mainland,"$296,400",127.0,2.4,12.7,21.8,0.0,0.0,Apartment,5,2006
Lower Mainland,"$301,300",129.1,1.7,13.3,21.6,0.0,0.0,Apartment,6,2006
Lower Mainland,"$304,600",130.5,1.1,12.5,21.2,0.0,0.0,Apartment,7,2006
Lower Mainland,"$308,600",132.2,1.3,11.4,21.4,0.0,0.0,Apartment,8,2006
Lower Mainland,"$311,600",133.5,1.0,10.4,20.4,0.0,0.0,Apartment,9,2006
Lower Mainland,"$311,200",133.3,-0.1,7.5,19.3,0.0,0.0,Apartment,10,2006
Lower Mainland,"$310,900",133.2,-0.1,4.9,18.2,0.0,0.0,Apartment,11,2006
Lower Mainland,"$309,300",132.5,-0.5,2.6,16.3,0.0,0.0,Apartment,12,2006
Lower Mainland,"$314,900",134.9,1.8,3.4,16.3,0.0,0.0,Apartment,1,2007
Lower Mainland,"$318,900",136.6,1.3,3.3,15.1,0.0,0.0,Apartment,2,2007
Lower Mainland,"$322,600",138.2,1.2,3.5,14.3,0.0,0.0,Apartment,3,2007
Lower Mainland,"$327,300",140.2,1.4,5.2,13.1,0.0,0.0,Apartment,4,2007
Lower Mainland,"$331,700",142.1,1.4,6.7,11.9,0.0,0.0,Apartment,5,2007
Lower Mainland,"$335,400",143.7,1.1,8.5,11.3,0.0,0.0,Apartment,6,2007
Lower Mainland,"$338,500",145.0,0.9,7.5,11.1,0.0,0.0,Apartment,7,2007
Lower Mainland,"$342,400",146.7,1.2,7.4,11.0,0.0,0.0,Apartment,8,2007
Lower Mainland,"$345,000",147.8,0.7,6.9,10.7,0.0,0.0,Apartment,9,2007
Lower Mainland,"$346,900",148.6,0.5,6.0,11.5,0.0,0.0,Apartment,10,2007
Lower Mainland,"$349,200",149.6,0.7,5.3,12.3,0.0,0.0,Apartment,11,2007
