Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Greater Vancouver,"$923,500",170.6,1.7,11.9,9.7,15.2,40.1,Detached,5,2011
Greater Vancouver,"$932,700",172.3,1.0,13.1,11.5,15.9,38.8,Detached,6,2011
Greater Vancouver,"$940,200",173.7,0.8,11.6,13.1,19.0,39.2,Detached,7,2011
Greater Vancouver,"$942,400",174.1,0.2,9.4,14.2,21.3,38.6,Detached,8,2011
Greater Vancouver,"$941,300",173.9,-0.1,7.0,14.3,23.2,37.6,Detached,9,2011
Greater Vancouver,"$940,800",173.8,-0.1,3.6,14.6,26.6,37.6,Detached,10,2011
Greater Vancouver,"$938,100",173.3,-0.3,1.6,13.6,29.7,37.2,Detached,11,2011
Greater Vancouver,"$928,300",171.5,-1.0,-0.5,12.6,31.8,35.8,Detached,12,2011
Greater Vancouver,"$932,100",172.2,0.4,-0.9,10.6,33.5,34.6,Detached,1,2012
Greater Vancouver,"$944,600",174.5,1.3,0.2,9.6,36.3,34.7,Detached,2,2012
Greater Vancouver,"$955,900",176.6,1.2,1.6,8.7,39.1,34.6,Detached,3,2012
Greater Vancouver,"$966,200",178.5,1.1,2.7,6.4,38.6,33.8,Detached,4,2012
Greater Vancouver,"$967,900",178.8,0.2,3.2,4.8,36.9,31.8,Detached,5,2012
Greater Vancouver,"$958,700",177.1,-1.0,3.3,2.8,33.7,28.3,Detached,6,2012
Greater Vancouver,"$945,100",174.6,-1.4,1.4,0.5,29.2,25.7,Detached,7,2012
Greater Vancouver,"$937,000",173.1,-0.9,-0.8,-0.6,25.6,23.7,Detached,8,2012
Greater Vancouver,"$931,600",172.1,-0.6,-2.5,-1.0,22.4,22.1,Detached,9,2012
Greater Vancouver,"$924,500",170.8,-0.8,-4.3,-1.7,20.0,21.0,Detached,10,2012
Greater Vancouver,"$913,200",168.7,-1.2,-5.6,-2.7,17.1,19.1,Detached,11,2012
Greater Vancouver,"$901,800",166.6,-1.2,-5.9,-2.9,14.2,17.4,Detached,12,2012
Greater Vancouver,"$899,100",166.1,-0.3,-4.9,-3.5,11.8,15.7,Detached,1,2013
Greater Vancouver,"$901,300",166.5,0.2,-3.8,-4.6,10.2,14.5,Detached,2,2013
Greater Vancouver,"$908,300",167.8,0.8,-2.5,-5.0,9.1,14.0,Detached,3,2013
Greater Vancouver,"$912,100",168.5,0.4,-1.3,-5.6,8.8,14.2,Detached,4,2013
Greater Vancouver,"$914,300",168.9,0.2,0.1,-5.5,8.6,14.0,Detached,5,2013
Greater Vancouver,"$915,900",169.2,0.2,1.6,-4.5,9.5,13.9,Detached,6,2013
Greater Vancouver,"$918,600",169.7,0.3,2.2,-2.8,10.5,16.2,Detached,7,2013
Greater Vancouver,"$921,800",170.3,0.4,2.3,-1.6,11.7,18.7,Detached,8,2013
Greater Vancouver,"$920,800",170.1,-0.1,1.4,-1.2,11.8,20.6,Detached,9,2013
Greater Vancouver,"$921,800",170.3,0.1,1.1,-0.3,12.3,24.0,Detached,10,2013
Greater Vancouver,"$924,000",170.7,0.2,1.1,1.2,11.9,27.8,Detached,11,2013
Greater Vancouver,"$927,800",171.4,0.4,1.3,2.9,12.5,31.7,Detached,12,2013
Greater Vancouver,"$931,600",172.1,0.4,1.4,3.6,10.5,33.4,Detached,1,2014
Greater Vancouver,"$934,800",172.7,0.3,1.4,3.7,8.5,34.9,Detached,2,2014
Greater Vancouver,"$947,300",175.0,1.3,2.9,4.3,7.7,37.8,Detached,3,2014
Greater Vancouver,"$956,500",176.7,1.0,3.8,4.9,5.3,37.2,Detached,4,2014
Greater Vancouver,"$965,700",178.4,1.0,4.5,5.6,4.6,36.6,Detached,5,2014
Greater Vancouver,"$974,900",180.1,1.0,5.1,6.4,4.5,35.9,Detached,6,2014
Greater Vancouver,"$979,800",181.0,0.5,5.2,6.7,4.2,34.0,Detached,7,2014
Greater Vancouver,"$983,600",181.7,0.4,5.2,6.7,4.4,31.9,Detached,8,2014
Greater Vancouver,"$986,300",182.2,0.3,4.1,7.1,4.8,29.6,Detached,9,2014
Greater Vancouver,"$992,800",183.4,0.7,3.8,7.7,5.5,28.9,Detached,10,2014
Greater Vancouver,"$996,500",184.1,0.4,3.2,7.9,6.2,27.8,Detached,11,2014
Greater Vancouver,"$998,700",184.5,0.2,2.4,7.6,7.6,26.5,Detached,12,2014
Greater Vancouver,"$1,008,500",186.3,1.0,2.9,8.3,8.2,25.4,Detached,1,2015
Greater Vancouver,"$1,027,900",189.9,1.9,4.5,10.0,8.8,25.7,Detached,2,2015
Greater Vancouver,"$1,055,000",194.9,2.6,7.0,11.4,10.4,26.7,Detached,3,2015
Greater Vancouver,"$1,078,800",199.3,2.3,8.7,12.8,11.7,28.7,Detached,4,2015
Greater Vancouver,"$1,103,700",203.9,2.3,10.8,14.3,14.0,31.1,Detached,5,2015
Greater Vancouver,"$1,123,700",207.6,1.8,12.5,15.3,17.2,34.4,Detached,6,2015
Greater Vancouver,"$1,144,300",211.4,1.8,13.5,16.8,21.1,37.6,Detached,7,2015
Greater Vancouver,"$1,166,000",215.4,1.9,13.4,18.5,24.4,41.2,Detached,8,2015
Greater Vancouver,"$1,184,400",218.8,1.6,12.3,20.1,27.1,43.9,Detached,9,2015
Greater Vancouver,"$1,200,100",221.7,1.3,11.2,20.9,29.8,46.1,Detached,10,2015
Greater Vancouver,"$1,226,600",226.6,2.2,11.1,23.1,34.3,48.6,Detached,11,2015
Greater Vancouver,"$1,249,300",230.8,1.9,11.2,25.1,38.5,51.5,Detached,12,2015
Greater Vancouver,"$1,284,500",237.3,2.8,12.3,27.4,42.9,52.4,Detached,1,2016
Greater Vancouver,"$1,328,400",245.4,3.4,13.9,29.2,47.4,54.1,Detached,2,2016
Greater Vancouver,"$1,370,000",253.1,3.1,15.7,29.9,50.8,55.8,Detached,3,2016
Greater Vancouver,"$1,421,500",262.6,3.8,18.4,31.8,55.8,56.5,Detached,4,2016
Greater Vancouver,"$1,514,600",279.8,6.5,23.5,37.2,65.7,64.0,Detached,5,2016
Greater Vancouver,"$1,555,700",287.4,2.7,24.5,38.4,69.9,66.8,Detached,6,2016
Greater Vancouver,"$1,571,900",290.4,1.0,22.4,37.4,71.1,67.2,Detached,7,2016
Greater Vancouver,"$1,564,400",289.0,-0.5,17.8,34.2,69.7,66.0,Detached,8,2016
Greater Vancouver,"$1,547,600",285.9,-1.1,13.0,30.7,68.1,64.4,Detached,9,2016
Greater Vancouver,"$1,513,500",279.6,-2.2,6.5,26.1,64.2,60.9,Detached,10,2016
Greater Vancouver,"$1,490,200",275.3,-1.5,-1.6,21.5,61.3,58.9,Detached,11,2016
Greater Vancouver,"$1,464,800",270.6,-1.7,-5.8,17.2,57.9,57.8,Detached,12,2016
Greater Vancouver,"$1,456,700",269.1,-0.6,-7.3,13.4,56.4,56.3,Detached,1,2017
Greater Vancouver,"$1,463,100",270.3,0.4,-6.5,10.1,56.5,54.9,Detached,2,2017
Greater Vancouver,"$1,484,800",274.3,1.5,-4.1,8.4,56.7,55.3,Detached,3,2017
Greater Vancouver,"$1,517,800",280.4,2.2,0.3,6.8,58.7,57.1,Detached,4,2017
Greater Vancouver,"$1,559,500",288.1,2.7,4.6,3.0,61.5,61.1,Detached,5,2017
Greater Vancouver,"$1,576,800",291.3,1.1,7.6,1.4,61.7,64.5,Detached,6,2017
Greater Vancouver,"$1,595,200",294.7,1.2,9.5,1.5,62.8,68.8,Detached,7,2017
Greater Vancouver,"$1,595,800",294.8,0.0,9.1,2.0,62.2,70.3,Detached,8,2017
Greater Vancouver,"$1,596,800",295.0,0.1,7.5,3.2,61.9,71.4,Detached,9,2017
Greater Vancouver,"$1,589,800",293.7,-0.4,4.7,5.0,60.1,72.0,Detached,10,2017
Greater Vancouver,"$1,583,900",292.6,-0.4,1.6,6.3,58.9,73.4,Detached,11,2017
Greater Vancouver,"$1,584,400",292.7,0.0,0.5,8.2,58.6,75.7,Detached,12,2017
Greater Vancouver,"$1,584,400",292.7,0.0,-0.7,8.8,57.1,76.2,Detached,1,2018
Greater Vancouver,"$1,586,600",293.1,0.1,-0.6,8.4,54.3,76.0,Detached,2,2018
Greater Vancouver,"$1,594,700",294.6,0.5,-0.1,7.4,51.2,75.6,Detached,3,2018
Greater Vancouver,"$1,592,000",294.1,-0.2,0.1,4.9,47.6,74.5,Detached,4,2018
Greater Vancouver,"$1,591,400",294.0,0.0,0.5,2.0,44.2,74.1,Detached,5,2018
Greater Vancouver,"$1,578,400",291.6,-0.8,-0.4,0.1,40.5,72.3,Detached,6,2018
Greater Vancouver,"$1,563,300",288.8,-1.0,-1.3,-2.0,36.6,70.2,Detached,7,2018
Greater Vancouver,"$1,540,000",284.5,-1.5,-2.9,-3.5,32.1,67.1,Detached,8,2018
Greater Vancouver,"$1,520,000",280.8,-1.3,-4.7,-4.8,28.3,65.1,Detached,9,2018
Greater Vancouver,"$1,508,600",278.7,-0.7,-5.2,-5.1,25.7,63.7,Detached,10,2018
Greater Vancouver,"$1,490,800",275.4,-1.2,-6.3,-5.9,21.5,61.3,Detached,11,2018
Greater Vancouver,"$1,469,100",271.4,-1.5,-6.9,-7.3,17.6,58.3,Detached,12,2018
Greater Vancouver,"$1,442,000",266.4,-1.8,-7.8,-9.0,12.3,54.8,Detached,1,2019
Greater Vancouver,"$1,428,000",263.8,-1.0,-7.3,-10.0,7.5,52.8,Detached,2,2019
Greater Vancouver,"$1,426,900",263.6,-0.1,-6.1,-10.5,4.1,50.6,Detached,3,2019
Greater Vancouver,"$1,421,500",262.6,-0.4,-5.8,-10.7,0.0,48.6,Detached,4,2019
Greater Vancouver,"$1,415,500",261.5,-0.4,-5.0,-11.1,-6.5,46.6,Detached,5,2019
Greater Vancouver,"$1,413,300",261.1,-0.2,-3.8,-10.5,-9.2,45.0,Detached,6,2019
Greater Vancouver,"$1,407,400",260.0,-0.4,-2.4,-10.0,-10.5,43.6,Detached,7,2019
Greater Vancouver,"$1,398,700",258.4,-0.6,-2.0,-9.2,-10.6,42.2,Detached,8,2019
Greater Vancouver,"$1,398,200",258.3,0.0,-2.0,-8.0,-9.7,41.8,Detached,9,2019
Greater Vancouver,"$1,404,100",259.4,0.4,-1.2,-6.9,-7.2,41.4,Detached,10,2019
Greater Vancouver,"$1,406,900",259.9,0.2,-0.6,-5.6,-5.6,41.2,Detached,11,2019
Greater Vancouver,"$1,411,200",260.7,0.3,-0.2,-3.9,-3.7,41.3,Detached,12,2019
Greater Vancouver,"$1,423,100",262.9,0.8,1.1,-1.3,-2.3,41.1,Detached,1,2020
Greater Vancouver,"$1,425,800",263.4,0.2,1.9,-0.2,-2.6,38.7,Detached,2,2020
Greater Vancouver,"$1,441,500",266.3,1.1,3.1,1.0,-2.9,36.6,Detached,3,2020
Greater Vancouver,"$1,452,300",268.3,0.8,3.4,2.2,-4.3,34.6,Detached,4,2020
Greater Vancouver,"$1,456,700",269.1,0.3,3.5,2.9,-6.6,32.0,Detached,5,2020
Greater Vancouver,"$1,464,200",270.5,0.5,3.8,3.6,-7.1,30.3,Detached,6,2020
Greater Vancouver,"$1,477,800",273.0,0.9,3.8,5.0,-7.4,29.1,Detached,7,2020
Ladner,"$417,800",100.0,0.0,0.0,0.0,0.0,0.0,Detached,1,2005
Ladner,"$418,600",100.2,0.2,0.0,0.0,0.0,0.0,Detached,2,2005
Ladner,"$419,900",100.5,0.3,0.0,0.0,0.0,0.0,Detached,3,2005
Ladner,"$421,100",100.8,0.3,0.0,0.0,0.0,0.0,Detached,4,2005
Ladner,"$422,000",101.0,0.2,0.0,0.0,0.0,0.0,Detached,5,2005
Ladner,"$422,800",101.2,0.2,0.0,0.0,0.0,0.0,Detached,6,2005
Ladner,"$434,500",104.0,2.8,4.0,0.0,0.0,0.0,Detached,7,2005
Ladner,"$446,600",106.9,2.8,6.7,0.0,0.0,0.0,Detached,8,2005
Ladner,"$458,800",109.8,2.7,9.3,0.0,0.0,0.0,Detached,9,2005
Ladner,"$456,700",109.3,-0.5,8.4,0.0,0.0,0.0,Detached,10,2005
Ladner,"$454,600",108.8,-0.5,7.7,0.0,0.0,0.0,Detached,11,2005
Ladner,"$452,100",108.2,-0.6,6.9,0.0,0.0,0.0,Detached,12,2005
Ladner,"$460,400",110.2,1.8,6.0,10.2,0.0,0.0,Detached,1,2006
Ladner,"$468,800",112.2,1.8,5.0,12.0,0.0,0.0,Detached,2,2006
Ladner,"$477,600",114.3,1.9,4.1,13.7,0.0,0.0,Detached,3,2006
Ladner,"$486,300",116.4,1.8,6.5,15.5,0.0,0.0,Detached,4,2006
Ladner,"$495,100",118.5,1.8,8.9,17.3,0.0,0.0,Detached,5,2006
Ladner,"$503,900",120.6,1.8,11.5,19.2,0.0,0.0,Detached,6,2006
Ladner,"$507,600",121.5,0.7,10.3,16.8,0.0,0.0,Detached,7,2006
Ladner,"$511,800",122.5,0.8,9.2,14.6,0.0,0.0,Detached,8,2006
Ladner,"$515,600",123.4,0.7,8.0,12.4,0.0,0.0,Detached,9,2006
Ladner,"$516,400",123.6,0.2,6.2,13.1,0.0,0.0,Detached,10,2006
Ladner,"$517,200",123.8,0.2,4.5,13.8,0.0,0.0,Detached,11,2006
Ladner,"$518,100",124.0,0.2,2.8,14.6,0.0,0.0,Detached,12,2006
Ladner,"$523,500",125.3,1.0,3.1,13.7,0.0,0.0,Detached,1,2007
Ladner,"$528,500",126.5,1.0,3.3,12.7,0.0,0.0,Detached,2,2007
Ladner,"$534,000",127.8,1.0,3.6,11.8,0.0,0.0,Detached,3,2007
Ladner,"$539,000",129.0,0.9,4.4,10.8,0.0,0.0,Detached,4,2007
Ladner,"$544,000",130.2,0.9,5.2,9.9,0.0,0.0,Detached,5,2007
Ladner,"$549,000",131.4,0.9,6.0,9.0,0.0,0.0,Detached,6,2007
Ladner,"$555,700",133.0,1.2,6.1,9.5,0.0,0.0,Detached,7,2007
Ladner,"$562,400",134.6,1.2,6.4,9.9,0.0,0.0,Detached,8,2007
Ladner,"$569,100",136.2,1.2,6.6,10.4,0.0,0.0,Detached,9,2007
Ladner,"$569,100",136.2,0.0,5.6,10.2,0.0,0.0,Detached,10,2007
Ladner,"$568,600",136.1,-0.1,4.5,9.9,0.0,0.0,Detached,11,2007
Ladner,"$568,600",136.1,0.0,3.6,9.8,0.0,0.0,Detached,12,2007
Ladner,"$574,900",137.6,1.1,3.5,9.8,37.6,0.0,Detached,1,2008
Ladner,"$581,200",139.1,1.1,3.3,10.0,38.8,0.0,Detached,2,2008
Ladner,"$587,900",140.7,1.2,3.3,10.1,40.0,0.0,Detached,3,2008
Ladner,"$592,000",141.7,0.7,4.0,9.8,40.6,0.0,Detached,4,2008
Ladner,"$596,600",142.8,0.8,4.9,9.7,41.4,0.0,Detached,5,2008
Ladner,"$600,800",143.8,0.7,5.7,9.4,42.1,0.0,Detached,6,2008
Ladner,"$584,500",139.9,-2.7,1.7,5.2,34.5,0.0,Detached,7,2008
Ladner,"$568,600",136.1,-2.7,-2.2,1.1,27.3,0.0,Detached,8,2008
Ladner,"$553,600",132.5,-2.6,-5.8,-2.7,20.7,0.0,Detached,9,2008
Ladner,"$550,300",131.7,-0.6,-7.1,-3.3,20.5,0.0,Detached,10,2008
Ladner,"$546,900",130.9,-0.6,-8.3,-3.8,20.3,0.0,Detached,11,2008
Ladner,"$544,000",130.2,-0.5,-9.5,-4.3,20.3,0.0,Detached,12,2008
Ladner,"$536,500",128.4,-1.4,-8.2,-6.7,16.5,0.0,Detached,1,2009
Ladner,"$529,800",126.8,-1.2,-6.8,-8.8,13.0,0.0,Detached,2,2009
Ladner,"$522,700",125.1,-1.3,-5.6,-11.1,9.4,0.0,Detached,3,2009
Ladner,"$529,800",126.8,1.4,-3.7,-10.5,8.9,0.0,Detached,4,2009
Ladner,"$536,900",128.5,1.3,-1.8,-10.0,8.4,0.0,Detached,5,2009
Ladner,"$543,600",130.1,1.2,-0.1,-9.5,7.9,0.0,Detached,6,2009
Ladner,"$550,700",131.8,1.3,2.6,-5.8,8.5,0.0,Detached,7,2009
Ladner,"$558,600",133.7,1.4,5.4,-1.8,9.1,0.0,Detached,8,2009
Ladner,"$566,100",135.5,1.3,8.3,2.3,9.8,0.0,Detached,9,2009
Ladner,"$569,500",136.3,0.6,7.5,3.5,10.3,0.0,Detached,10,2009
Ladner,"$572,800",137.1,0.6,6.7,4.7,10.7,0.0,Detached,11,2009
Ladner,"$576,200",137.9,0.6,6.0,5.9,11.2,0.0,Detached,12,2009
Ladner,"$593,700",142.1,3.0,7.8,10.7,13.4,42.1,Detached,1,2010
Ladner,"$609,600",145.9,2.7,9.1,15.1,15.3,45.6,Detached,2,2010
Ladner,"$615,800",147.4,1.0,8.8,17.8,15.3,46.7,Detached,3,2010
Ladner,"$605,000",144.8,-1.8,6.2,14.2,12.2,43.7,Detached,4,2010
Ladner,"$613,300",146.8,1.4,7.1,14.2,12.7,45.3,Detached,5,2010
Ladner,"$611,700",146.4,-0.3,6.2,12.5,11.4,44.7,Detached,6,2010
Ladner,"$614,600",147.1,0.5,3.5,11.6,10.6,41.4,Detached,7,2010
Ladner,"$600,400",143.7,-2.3,-1.5,7.5,6.8,34.4,Detached,8,2010
Ladner,"$600,400",143.7,0.0,-2.5,6.1,5.5,30.9,Detached,9,2010
Ladner,"$587,900",140.7,-2.1,-2.8,3.2,3.3,28.7,Detached,10,2010
Ladner,"$583,300",139.6,-0.8,-4.9,1.8,2.6,28.3,Detached,11,2010
Ladner,"$571,600",136.8,-2.0,-6.6,-0.8,0.5,26.4,Detached,12,2010
Ladner,"$597,500",143.0,4.5,-2.8,0.6,3.9,29.8,Detached,1,2011
Ladner,"$613,800",146.9,2.7,2.2,0.7,5.6,30.9,Detached,2,2011
Ladner,"$621,700",148.8,1.3,3.5,0.9,5.8,30.2,Detached,3,2011
Ladner,"$632,600",151.4,1.7,7.6,4.6,6.8,30.1,Detached,4,2011
Ladner,"$640,500",153.3,1.3,9.8,4.4,7.4,29.4,Detached,5,2011
Ladner,"$638,000",152.7,-0.4,11.6,4.3,6.2,26.6,Detached,6,2011
Ladner,"$638,000",152.7,0.0,6.8,3.8,9.1,25.7,Detached,7,2011
Ladner,"$638,000",152.7,0.0,3.9,6.3,12.2,24.7,Detached,8,2011
Ladner,"$641,800",153.6,0.6,3.2,6.9,15.9,24.5,Detached,9,2011
Ladner,"$643,800",154.1,0.3,1.8,9.5,17.0,24.7,Detached,10,2011
Ladner,"$633,800",151.7,-1.6,-1.0,8.7,15.9,22.5,Detached,11,2011
Ladner,"$625,500",149.7,-1.3,-2.0,9.4,15.0,20.7,Detached,12,2011
Ladner,"$658,900",157.7,5.3,3.3,10.3,22.8,25.9,Detached,1,2012
Ladner,"$668,500",160.0,1.5,4.8,8.9,26.2,26.5,Detached,2,2012
Ladner,"$684,400",163.8,2.4,6.6,10.1,30.9,28.2,Detached,3,2012
Ladner,"$674,800",161.5,-1.4,4.8,6.7,27.4,25.2,Detached,4,2012
Ladner,"$673,100",161.1,-0.2,6.2,5.1,25.4,23.7,Detached,5,2012
Ladner,"$659,700",157.9,-2.0,5.5,3.4,21.4,20.2,Detached,6,2012
Ladner,"$654,700",156.7,-0.8,-0.6,2.6,18.9,17.8,Detached,7,2012
Ladner,"$667,700",159.8,2.0,-0.1,4.6,19.5,18.7,Detached,8,2012
Ladner,"$642,200",153.7,-3.8,-6.2,0.1,13.4,12.8,Detached,9,2012
Ladner,"$635,900",152.2,-1.0,-5.8,-1.2,11.7,11.7,Detached,10,2012
Ladner,"$629,200",150.6,-1.1,-6.5,-0.7,9.8,10.7,Detached,11,2012
Ladner,"$637,600",152.6,1.3,-3.4,1.9,10.7,12.1,Detached,12,2012
Ladner,"$645,900",154.6,1.3,-1.3,-2.0,8.8,12.4,Detached,1,2013
Ladner,"$662,600",158.6,2.6,-0.8,-0.9,8.7,14.0,Detached,2,2013
Ladner,"$666,000",159.4,0.5,3.7,-2.7,8.1,13.3,Detached,3,2013
Ladner,"$646,800",154.8,-2.9,1.7,-4.1,6.9,9.2,Detached,4,2013
Ladner,"$635,100",152.0,-1.8,0.9,-5.6,3.5,6.4,Detached,5,2013
Ladner,"$628,400",150.4,-1.1,-1.4,-4.7,2.7,4.6,Detached,6,2013
Ladner,"$640,100",153.2,1.9,-0.9,-2.2,4.1,9.5,Detached,7,2013
Ladner,"$636,700",152.4,-0.5,-3.9,-4.6,6.1,12.0,Detached,8,2013
Ladner,"$648,000",155.1,1.8,-2.7,0.9,7.9,17.1,Detached,9,2013
Ladner,"$647,600",155.0,-0.1,0.1,1.8,10.2,17.7,Detached,10,2013
Ladner,"$622,100",148.9,-3.9,-2.0,-1.1,6.7,13.8,Detached,11,2013
Ladner,"$618,800",148.1,-0.5,-1.5,-2.9,8.3,13.7,Detached,12,2013
Ladner,"$632,100",151.3,2.2,-1.2,-2.1,5.8,17.8,Detached,1,2014
Ladner,"$635,900",152.2,0.6,-0.1,-4.0,3.6,20.0,Detached,2,2014
Ladner,"$658,900",157.7,3.6,1.7,-1.1,6.0,26.1,Detached,3,2014
Ladner,"$647,600",155.0,-1.7,0.0,0.1,2.4,22.2,Detached,4,2014
Ladner,"$649,700",155.5,0.3,4.4,2.3,1.4,21.0,Detached,5,2014
Ladner,"$649,700",155.5,0.0,5.0,3.4,1.8,19.5,Detached,6,2014
Ladner,"$664,700",159.1,2.3,5.2,3.9,4.2,20.7,Detached,7,2014
Ladner,"$672,300",160.9,1.1,5.7,5.6,5.4,20.3,Detached,8,2014
Ladner,"$682,300",163.3,1.5,3.6,5.3,6.3,20.5,Detached,9,2014
Ladner,"$675,600",161.7,-1.0,4.3,4.3,4.9,18.6,Detached,10,2014
Ladner,"$671,400",160.7,-0.6,3.3,7.9,5.9,17.2,Detached,11,2014
Ladner,"$680,200",162.8,1.3,4.7,9.9,8.8,18.1,Detached,12,2014
Ladner,"$690,600",165.3,1.5,3.9,9.3,4.8,16.3,Detached,1,2015
Ladner,"$711,100",170.2,3.0,5.8,11.8,6.4,16.7,Detached,2,2015
Ladner,"$724,100",173.3,1.8,6.1,9.9,5.8,17.6,Detached,3,2015
Ladner,"$744,500",178.2,2.8,10.2,15.0,10.3,23.1,Detached,4,2015
Ladner,"$757,100",181.2,1.7,12.8,16.5,12.5,23.4,Detached,5,2015
Ladner,"$767,500",183.7,1.4,12.8,18.1,16.3,25.5,Detached,6,2015
Ladner,"$785,100",187.9,2.3,13.7,18.1,19.9,27.7,Detached,7,2015
Ladner,"$804,700",192.6,2.5,13.2,19.7,20.5,34.0,Detached,8,2015
Ladner,"$847,300",202.8,5.3,17.0,24.2,31.9,41.1,Detached,9,2015
Ladner,"$851,100",203.7,0.4,14.3,26.0,33.8,44.8,Detached,10,2015
Ladner,"$879,900",210.6,3.4,16.2,31.1,39.8,50.9,Detached,11,2015
Ladner,"$925,900",221.6,5.2,20.6,36.1,45.2,62.0,Detached,12,2015
Ladner,"$1,010,700",241.9,9.2,28.7,46.3,56.5,69.2,Detached,1,2016
Ladner,"$1,057,900",253.2,4.7,31.5,48.8,59.6,72.4,Detached,2,2016
Ladner,"$1,073,800",257.0,1.5,26.7,48.3,61.2,72.7,Detached,3,2016
Ladner,"$1,076,700",257.7,0.3,26.5,44.6,66.5,70.2,Detached,4,2016
Ladner,"$1,068,300",255.7,-0.8,21.4,41.1,68.2,66.8,Detached,5,2016
Ladner,"$1,069,600",256.0,0.1,15.5,39.4,70.2,67.6,Detached,6,2016
Ladner,"$1,061,600",254.1,-0.7,5.0,35.2,65.9,66.4,Detached,7,2016
Ladner,"$1,062,100",254.2,0.0,0.4,32.0,66.8,66.5,Detached,8,2016
Ladner,"$1,060,000",253.7,-0.2,-1.3,25.1,63.6,65.2,Detached,9,2016
Ladner,"$1,013,600",242.6,-4.4,-5.9,19.1,56.5,57.4,Detached,10,2016
Ladner,"$1,001,900",239.8,-1.2,-6.2,13.9,61.0,58.1,Detached,11,2016
Ladner,"$978,500",234.2,-2.3,-8.5,5.7,58.1,56.4,Detached,12,2016
Ladner,"$961,800",230.2,-1.7,-9.4,-4.8,52.1,46.0,Detached,1,2017
Ladner,"$976,800",233.8,1.6,-8.0,-7.7,53.6,46.1,Detached,2,2017
Ladner,"$974,700",233.3,-0.2,-8.0,-9.2,47.9,42.4,Detached,3,2017
Ladner,"$1,001,500",239.7,2.7,-1.2,-7.0,54.6,48.4,Detached,4,2017
Ladner,"$1,006,500",240.9,0.5,0.5,-5.8,54.9,49.5,Detached,5,2017
Ladner,"$1,020,300",244.2,1.4,4.3,-4.6,57.0,54.7,Detached,6,2017
Ladner,"$1,015,300",243.0,-0.5,5.6,-4.4,52.7,55.1,Detached,7,2017
Ladner,"$1,047,400",250.7,3.2,7.2,-1.4,55.8,56.9,Detached,8,2017
Ladner,"$1,065,800",255.1,1.8,9.3,0.6,56.2,66.0,Detached,9,2017
Ladner,"$1,073,300",256.9,0.7,7.2,5.9,58.9,68.8,Detached,10,2017
Ladner,"$1,061,600",254.1,-1.1,5.5,6.0,58.1,68.7,Detached,11,2017
Ladner,"$1,058,300",253.3,-0.3,3.7,8.2,55.6,66.0,Detached,12,2017
Ladner,"$1,040,300",249.0,-1.7,2.5,8.2,50.6,61.1,Detached,1,2018
Ladner,"$1,028,600",246.2,-1.1,-1.8,5.3,44.7,55.2,Detached,2,2018
Ladner,"$1,016,100",243.2,-1.2,-4.7,4.2,40.3,52.6,Detached,3,2018
Ladner,"$1,026,600",245.7,1.0,-4.4,2.5,37.9,58.7,Detached,4,2018
Ladner,"$1,039,900",248.9,1.3,-2.0,3.3,37.4,63.8,Detached,5,2018
Ladner,"$1,036,200",248.0,-0.4,-2.1,1.6,35.0,64.9,Detached,6,2018
Ladner,"$1,017,400",243.5,-1.8,-2.2,0.2,29.6,58.9,Detached,7,2018
Ladner,"$992,700",237.6,-2.4,-3.5,-5.2,23.4,55.9,Detached,8,2018
Ladner,"$979,300",234.4,-1.3,-3.6,-8.1,15.6,51.1,Detached,9,2018
Ladner,"$956,400",228.9,-2.3,-6.8,-10.9,12.4,47.7,Detached,10,2018
Ladner,"$955,500",228.7,-0.1,-8.1,-10.0,8.6,53.6,Detached,11,2018
Ladner,"$959,700",229.7,0.4,-7.4,-9.3,3.7,55.1,Detached,12,2018
Ladner,"$960,500",229.9,0.1,-5.6,-7.7,-5.0,51.9,Detached,1,2019
Ladner,"$940,900",225.2,-2.0,-5.2,-8.5,-11.1,48.0,Detached,2,2019
Ladner,"$946,300",226.5,0.6,-3.4,-6.9,-11.9,43.6,Detached,3,2019
Ladner,"$963,900",230.7,1.9,0.8,-6.1,-10.5,48.8,Detached,4,2019
Ladner,"$947,200",226.7,-1.7,-0.9,-8.9,-11.3,45.8,Detached,5,2019
Ladner,"$942,600",225.6,-0.5,-1.8,-9.0,-11.9,45.1,Detached,6,2019
Ladner,"$926,700",221.8,-1.7,-3.5,-8.9,-12.7,39.4,Detached,7,2019
Ladner,"$919,600",220.1,-0.8,-2.3,-7.4,-13.4,36.8,Detached,8,2019
Ladner,"$910,400",217.9,-1.0,-3.8,-7.0,-14.1,33.4,Detached,9,2019
Ladner,"$911,700",218.2,0.1,-5.4,-4.7,-10.1,34.9,Detached,10,2019
Ladner,"$915,800",219.2,0.5,-3.3,-4.2,-8.6,36.4,Detached,11,2019
Ladner,"$932,500",223.2,1.8,-1.1,-2.8,-4.7,37.1,Detached,12,2019
Ladner,"$943,000",225.7,1.1,1.8,-1.8,-2.0,36.5,Detached,1,2020
Ladner,"$958,400",229.4,1.6,4.2,1.9,-1.9,34.8,Detached,2,2020
Ladner,"$978,900",234.3,2.1,7.5,3.4,0.4,35.2,Detached,3,2020
